session	timestamp	item
M711360944	1639803600.0	식기/조리기구
M711360944	1640577600.0	식기/조리기구
M353578422	1611201600.0	스포츠패션
M688929615	1635325200.0	스포츠패션
M870271834	1635645600.0	스포츠패션
M918512922	1636254000.0	스포츠패션
M918512922	1636254000.0	스포츠패션
M078949112	1636268400.0	스포츠패션
M341397025	1637560800.0	스포츠패션
M972895183	1638597600.0	스포츠패션
M260755589	1636884000.0	모바일
M065570703	1610679600.0	모바일
M732418604	1610859600.0	모바일
M096475737	1614056400.0	모바일
M290544865	1619172000.0	모바일
M838446518	1624338000.0	모바일
M418650818	1628056800.0	모바일
M790769286	1628654400.0	모바일
M851465464	1628913600.0	모바일
M551460328	1630126800.0	모바일
M855599931	1631757600.0	모바일
M145310857	1614124800.0	모바일
M458608007	1611986400.0	화장품/뷰티케어
M132136393	1612756800.0	화장품/뷰티케어
M705711669	1613458800.0	화장품/뷰티케어
M432456306	1618902000.0	화장품/뷰티케어
M759146116	1619924400.0	화장품/뷰티케어
M177758627	1629435600.0	화장품/뷰티케어
M556510386	1631937600.0	화장품/뷰티케어
M562159056	1632042000.0	화장품/뷰티케어
M133831101	1632546000.0	화장품/뷰티케어
M564482610	1640394000.0	화장품/뷰티케어
M673109426	1640851200.0	화장품/뷰티케어
M235268316	1611727200.0	화장품/뷰티케어
M744083573	1616418000.0	화장품/뷰티케어
M312221789	1619560800.0	화장품/뷰티케어
M528902983	1631354400.0	냉장식품
M038315439	1634205600.0	냉장식품
M198745393	1628748000.0	냉장식품
M679507995	1611133200.0	조리식품
M409569496	1613440800.0	조리식품
M985369567	1614398400.0	조리식품
M532863327	1621303200.0	조리식품
M966432241	1627117200.0	조리식품
M558551179	1628150400.0	조리식품
M030043636	1628247600.0	조리식품
M845390085	1623060000.0	조리식품
M793253581	1615186800.0	컴퓨터
M598759794	1616054400.0	컴퓨터
M925084116	1624950000.0	컴퓨터
M663577910	1628647200.0	컴퓨터
M281467142	1632996000.0	컴퓨터
M773895513	1634886000.0	컴퓨터
M238890512	1617800400.0	컴퓨터
M804280308	1619488800.0	컴퓨터
M398187864	1620057600.0	컴퓨터
M140564123	1621868400.0	컴퓨터
M657237474	1622433600.0	컴퓨터
M837629763	1612519200.0	대용식
M872160599	1640602800.0	대용식
M755158962	1624266000.0	대용식
M626581041	1626753600.0	대용식
M218579697	1629190800.0	대용식
M788926696	1631516400.0	대용식
M869597831	1634040000.0	대용식
M269404921	1614812400.0	대용식
M789724153	1628978400.0	대용식
M831039116	1629334800.0	대용식
M315863520	1639872000.0	대용식
M926461281	1616544000.0	대용식
M771530388	1626429600.0	생활/주방가전
M645341572	1610352000.0	생활/주방가전
M185403349	1612166400.0	생활/주방가전
M985369567	1613278800.0	생활/주방가전
M483346717	1613786400.0	생활/주방가전
M002631028	1614157200.0	생활/주방가전
M790769286	1616392800.0	생활/주방가전
M634041591	1624870800.0	생활/주방가전
M183883399	1630486800.0	생활/주방가전
M686308918	1631682000.0	생활/주방가전
M149272219	1635386400.0	생활/주방가전
M422667380	1636261200.0	생활/주방가전
M791702904	1637553600.0	생활/주방가전
M791702904	1637553600.0	생활/주방가전
M530929181	1638694800.0	생활/주방가전
M985369567	1613278800.0	생활/주방가전
M464959735	1614934800.0	생활/주방가전
M366263735	1626087600.0	생활/주방가전
M241292797	1626937200.0	생활/주방가전
M519398148	1627466400.0	생활/주방가전
M927194600	1627974000.0	생활/주방가전
M546253959	1627974000.0	생활/주방가전
M297963655	1630375200.0	생활/주방가전
M546253959	1630904400.0	생활/주방가전
M546253959	1631671200.0	생활/주방가전
M322041565	1632380400.0	생활/주방가전
M530929181	1637287200.0	생활/주방가전
M021824776	1637805600.0	생활/주방가전
M530234435	1637974800.0	생활/주방가전
M196426705	1614225600.0	패션잡화
M658993639	1614848400.0	패션잡화
M499047264	1620194400.0	패션잡화
M447842916	1622001600.0	패션잡화
M917901678	1623477600.0	패션잡화
M800002033	1627956000.0	패션잡화
M939658058	1634094000.0	패션잡화
M310542986	1635649200.0	패션잡화
M375052443	1635832800.0	패션잡화
M375052443	1635832800.0	패션잡화
M224139471	1637481600.0	패션잡화
M972895183	1638594000.0	패션잡화
M090681581	1639278000.0	패션잡화
M379143098	1639976400.0	패션잡화
M221958188	1612594800.0	패션잡화
M722556872	1619964000.0	패션잡화
M524868998	1611460800.0	컴퓨터
M943260587	1611565200.0	컴퓨터
M141597324	1612335600.0	컴퓨터
M114220762	1613365200.0	컴퓨터
M111486385	1613725200.0	컴퓨터
M483346717	1613786400.0	컴퓨터
M361042211	1614394800.0	컴퓨터
M793253581	1615186800.0	컴퓨터
M101334560	1615694400.0	컴퓨터
M052692033	1617249600.0	컴퓨터
M989334188	1617260400.0	컴퓨터
M597059406	1618286400.0	컴퓨터
M780918240	1621141200.0	컴퓨터
M685656045	1622887200.0	컴퓨터
M286034230	1628071200.0	컴퓨터
M133976534	1628564400.0	컴퓨터
M821339495	1629259200.0	컴퓨터
M253127103	1630047600.0	컴퓨터
M200705943	1630141200.0	컴퓨터
M016614801	1630404000.0	컴퓨터
M663577910	1630983600.0	컴퓨터
M613585889	1631264400.0	컴퓨터
M642948032	1633143600.0	컴퓨터
M332585804	1635645600.0	컴퓨터
M151347977	1636606800.0	컴퓨터
M880441749	1636599600.0	컴퓨터
M572787540	1637139600.0	컴퓨터
M943260587	1637647200.0	컴퓨터
M706584290	1638673200.0	컴퓨터
M478009016	1639972800.0	컴퓨터
M215598840	1640415600.0	컴퓨터
M988921767	1612328400.0	컴퓨터
M126527074	1615161600.0	컴퓨터
M988921767	1617602400.0	컴퓨터
M766946784	1610172000.0	시즌스포츠
M500889360	1620979200.0	시즌스포츠
M500889360	1620979200.0	시즌스포츠
M263682111	1624597200.0	시즌스포츠
M250562968	1639908000.0	대용식
M508532131	1638745200.0	대용식
M391164468	1609646400.0	패션잡화
M897749486	1616407200.0	패션잡화
M154331388	1609556400.0	패션잡화
M139530986	1615626000.0	남성의류
M455910130	1616227200.0	남성의류
M576365677	1617444000.0	남성의류
M688756255	1612418400.0	남성의류
M866120021	1614412800.0	남성의류
M508987880	1614744000.0	남성의류
M241059393	1615795200.0	남성의류
M054351548	1619863200.0	남성의류
M402518137	1620622800.0	남성의류
M402518137	1620799200.0	남성의류
M402518137	1620799200.0	남성의류
M065710967	1627977600.0	남성의류
M569430447	1635055200.0	남성의류
M569430447	1635058800.0	남성의류
M266479026	1637118000.0	남성의류
M356254901	1638266400.0	남성의류
M976264437	1640746800.0	남성의류
M308706360	1616587200.0	남성의류
M379143098	1622433600.0	남성의류
M185591499	1622520000.0	남성의류
M394754530	1626861600.0	냉동식품
M966432241	1627120800.0	냉동식품
M183883399	1611288000.0	냉동식품
M496890100	1612494000.0	냉동식품
M471341026	1633341600.0	냉동식품
M471341026	1633341600.0	냉동식품
M365403217	1635685200.0	냉동식품
M157377613	1613718000.0	냉동식품
M001086020	1613750400.0	냉동식품
M478968564	1613793600.0	냉동식품
M867699856	1615248000.0	냉동식품
M081934118	1618092000.0	냉동식품
M948890207	1615694400.0	남성의류
M948890207	1615694400.0	남성의류
M267805046	1635746400.0	남성의류
M496756361	1613185200.0	남성의류
M031568194	1635930000.0	남성의류
M972226035	1637038800.0	남성의류
M356482563	1638842400.0	남성의류
M072005143	1618632000.0	시즌스포츠
M781305831	1629885600.0	시즌스포츠
M592752477	1612504800.0	스포츠패션
M418152989	1619586000.0	스포츠패션
M508987880	1624780800.0	스포츠패션
M463254875	1628128800.0	스포츠패션
M295361956	1631160000.0	스포츠패션
M246541450	1633161600.0	스포츠패션
M871365914	1633248000.0	스포츠패션
M614062136	1633665600.0	스포츠패션
M378832133	1632888000.0	주방잡화
M463048886	1639710000.0	주방잡화
M617622162	1609574400.0	주방잡화
M617622162	1609574400.0	주방잡화
M617622162	1609574400.0	주방잡화
M413152995	1615363200.0	주방잡화
M785629888	1617962400.0	주방잡화
M833300586	1618963200.0	주방잡화
M681732569	1629781200.0	주방잡화
M989237705	1630893600.0	주방잡화
M452812327	1632294000.0	주방잡화
M336761426	1633518000.0	주방잡화
M875290433	1634342400.0	주방잡화
M314568411	1634443200.0	주방잡화
M314568411	1634443200.0	주방잡화
M988784955	1635667200.0	주방잡화
M568316009	1639051200.0	주방잡화
M568316009	1639051200.0	주방잡화
M513183934	1639836000.0	주방잡화
M279569679	1617555600.0	패션잡화
M939658058	1635580800.0	패션잡화
M297347652	1615626000.0	원예/애완
M086025320	1618459200.0	원예/애완
M342032973	1620450000.0	원예/애완
M192718663	1638410400.0	원예/애완
M340910296	1633860000.0	음료
M969020436	1630227600.0	패션잡화
M792401096	1633150800.0	패션잡화
M792401096	1633150800.0	패션잡화
M272384136	1638774000.0	패션잡화
M295551723	1612926000.0	패션잡화
M295551723	1613372400.0	패션잡화
M925345382	1616731200.0	패션잡화
M548543865	1616925600.0	패션잡화
M548543865	1616925600.0	패션잡화
M548543865	1616925600.0	패션잡화
M022900850	1617850800.0	패션잡화
M576365677	1618711200.0	패션잡화
M655244531	1623380400.0	패션잡화
M058727711	1629450000.0	패션잡화
M532998438	1640415600.0	패션잡화
M532998438	1640415600.0	패션잡화
M798755272	1619784000.0	패션잡화
M387550404	1626332400.0	조리식품
M385940696	1635066000.0	조리식품
M537204060	1617663600.0	조리식품
M345560760	1612587600.0	생활/주방가전
M258445454	1621652400.0	생활/주방가전
M287915566	1637474400.0	생활/주방가전
M212975776	1637550000.0	과자
M183883399	1611288000.0	과자
M200321071	1616475600.0	과자
M832607847	1617091200.0	과자
M735363091	1618369200.0	과자
M502039636	1620212400.0	과자
M310534008	1628679600.0	과자
M487999660	1611046800.0	과자
M038770936	1611558000.0	과자
M166440216	1615363200.0	과자
M051086046	1615806000.0	과자
M512204833	1618653600.0	과자
M512204833	1618653600.0	과자
M708190807	1618682400.0	과자
M708190807	1618682400.0	과자
M639915304	1626588000.0	과자
M636585066	1635465600.0	과자
M288844758	1638072000.0	과자
M329450492	1638270000.0	과자
M779741132	1611892800.0	과자
M988292446	1616317200.0	과자
M463048886	1610532000.0	병통조림
M153449847	1613523600.0	세제/위생
M628927432	1638000000.0	세제/위생
M166196154	1624356000.0	세제/위생
M900859502	1616914800.0	음료
M564971345	1619935200.0	음료
M605807407	1628589600.0	음료
M829293629	1611752400.0	음료
M592579959	1611828000.0	음료
M716112329	1622606400.0	음료
M310534008	1628679600.0	음료
M729281914	1636254000.0	음료
M370538122	1611655200.0	음료
M027801481	1627293600.0	음료
M027801481	1627297200.0	음료
M924696839	1638687600.0	음료
M332352628	1639818000.0	음료
M851747318	1639213200.0	남성의류
M851747318	1639213200.0	남성의류
M547059331	1630411200.0	남성의류
M890569559	1612486800.0	패션잡화
M120506167	1614862800.0	패션잡화
M031568194	1615287600.0	패션잡화
M110361028	1615698000.0	패션잡화
M548543865	1616925600.0	패션잡화
M836533940	1617271200.0	패션잡화
M377631861	1617519600.0	패션잡화
M453885510	1617987600.0	패션잡화
M261678309	1620460800.0	패션잡화
M421041346	1620439200.0	패션잡화
M528804563	1620572400.0	패션잡화
M940208733	1620925200.0	패션잡화
M863147185	1634792400.0	패션잡화
M935410232	1636192800.0	패션잡화
M307545075	1637625600.0	패션잡화
M912741854	1609761600.0	패션잡화
M715254424	1611010800.0	패션잡화
M328541886	1611975600.0	패션잡화
M619669341	1612414800.0	패션잡화
M545617416	1613354400.0	패션잡화
M510133215	1613815200.0	패션잡화
M813538996	1615978800.0	패션잡화
M181797811	1616029200.0	패션잡화
M643997839	1617710400.0	패션잡화
M352652907	1618390800.0	패션잡화
M763976752	1621566000.0	패션잡화
M517533909	1633255200.0	패션잡화
M412436925	1639530000.0	패션잡화
M187605722	1614564000.0	가구
M088817834	1621760400.0	가구
M863782349	1635397200.0	가구
M863782349	1635397200.0	가구
M703634233	1619337600.0	조리식품
M566826208	1626577200.0	조리식품
M506431452	1631430000.0	조리식품
M782336098	1637557200.0	냉장/세탁가전
M783750355	1609581600.0	냉장/세탁가전
M593803993	1632884400.0	냉장/세탁가전
M593803993	1632884400.0	냉장/세탁가전
M608379957	1639800000.0	냉장/세탁가전
M945532794	1630296000.0	침구/수예
M755610922	1615089600.0	자동차용품
M121829358	1622354400.0	스포츠패션
M832109116	1629018000.0	스포츠패션
M152489072	1632643200.0	스포츠패션
M814870139	1636351200.0	스포츠패션
M207330666	1639908000.0	스포츠패션
M887587210	1637838000.0	스포츠패션
M887587210	1637838000.0	스포츠패션
M255766836	1632042000.0	스포츠패션
M674245557	1636858800.0	스포츠패션
M285972363	1614218400.0	가구
M112308036	1615867200.0	가구
M285972363	1616403600.0	가구
M737167773	1628240400.0	가구
M285972363	1629277200.0	가구
M285972363	1629334800.0	가구
M791818705	1630306800.0	가구
M196689800	1630832400.0	가구
M729858638	1630980000.0	가구
M831924889	1635660000.0	가구
M831924889	1635660000.0	가구
M376373210	1618992000.0	축산물
M641941437	1609477200.0	문구/사무용품
M022588376	1610355600.0	문구/사무용품
M022588376	1610355600.0	문구/사무용품
M177313036	1610866800.0	문구/사무용품
M105680344	1611036000.0	문구/사무용품
M005714647	1611637200.0	문구/사무용품
M005714647	1611637200.0	문구/사무용품
M557777203	1615374000.0	문구/사무용품
M184896379	1617091200.0	문구/사무용품
M198496280	1617764400.0	문구/사무용품
M198496280	1617764400.0	문구/사무용품
M198745393	1618462800.0	문구/사무용품
M507348755	1619240400.0	문구/사무용품
M507348755	1619240400.0	문구/사무용품
M507348755	1619240400.0	문구/사무용품
M776323276	1620363600.0	문구/사무용품
M794933383	1620720000.0	문구/사무용품
M913934979	1622030400.0	문구/사무용품
M856964323	1622196000.0	문구/사무용품
M014070401	1623308400.0	문구/사무용품
M014070401	1623308400.0	문구/사무용품
M220245264	1623823200.0	문구/사무용품
M220245264	1623823200.0	문구/사무용품
M211714914	1625396400.0	문구/사무용품
M022588376	1625662800.0	문구/사무용품
M005802062	1629702000.0	문구/사무용품
M251332166	1633248000.0	문구/사무용품
M532863327	1633424400.0	문구/사무용품
M702185107	1634378400.0	문구/사무용품
M702185107	1634378400.0	문구/사무용품
M336761426	1634886000.0	문구/사무용품
M437638225	1635814800.0	문구/사무용품
M437638225	1635814800.0	문구/사무용품
M123887488	1639983600.0	문구/사무용품
M213624803	1612519200.0	건강식품
M164954684	1617930000.0	건강식품
M147243178	1620550800.0	건강식품
M241292797	1624330800.0	건강식품
M241292797	1624330800.0	건강식품
M038018531	1627117200.0	건강식품
M789180942	1611122400.0	화장품/뷰티케어
M003468477	1611990000.0	화장품/뷰티케어
M407536194	1614056400.0	화장품/뷰티케어
M460966511	1615021200.0	화장품/뷰티케어
M036019761	1616310000.0	화장품/뷰티케어
M101699059	1619251200.0	화장품/뷰티케어
M101699059	1619251200.0	화장품/뷰티케어
M208475554	1626426000.0	화장품/뷰티케어
M635909853	1638684000.0	화장품/뷰티케어
M600738570	1615640400.0	화장품/뷰티케어
M288359237	1634623200.0	문구/사무용품
M311856624	1618999200.0	생활/주방가전
M761498039	1631426400.0	생활/주방가전
M077304210	1619330400.0	건강식품
M421106415	1630749600.0	건강식품
M700819182	1632042000.0	건강식품
M243438777	1620201600.0	과자
M501690210	1635051600.0	과자
M185826112	1639789200.0	과자
M723767327	1616983200.0	과자
M723767327	1616983200.0	과자
M534870789	1612544400.0	과자
M868575541	1633086000.0	과자
M973447286	1615687200.0	과자
M959132795	1621652400.0	과자
M729686316	1630656000.0	과자
M092798660	1631098800.0	과자
M924696839	1634536800.0	과자
M983748971	1614862800.0	과자
M216613281	1620284400.0	대용식
M926461281	1614564000.0	대용식
M493411602	1615802400.0	대용식
M509765258	1626843600.0	대용식
M218579697	1629190800.0	대용식
M945212719	1631692800.0	대용식
M945212719	1631692800.0	대용식
M160161836	1638259200.0	대용식
M223979076	1609898400.0	대용식
M951552497	1612990800.0	대용식
M137254549	1613552400.0	대용식
M223979076	1616032800.0	대용식
M951552497	1620864000.0	대용식
M951552497	1620864000.0	대용식
M472007029	1621756800.0	대용식
M895506406	1633042800.0	대용식
M039451843	1633748400.0	대용식
M039451843	1633748400.0	대용식
M895506406	1634166000.0	대용식
M567939802	1636020000.0	대용식
M336322870	1637622000.0	대용식
M130394162	1631671200.0	과자
M169152550	1612929600.0	패션잡화
M243629126	1617440400.0	패션잡화
M459421460	1615107600.0	패션잡화
M070117842	1609916400.0	테넌트/음식점
M125029005	1618027200.0	테넌트/음식점
M419954012	1615806000.0	테넌트/음식점
M419954012	1615806000.0	테넌트/음식점
M977620139	1615975200.0	테넌트/음식점
M153728199	1615975200.0	테넌트/음식점
M153728199	1615975200.0	테넌트/음식점
M292972151	1624780800.0	테넌트/음식점
M510133215	1634518800.0	테넌트/음식점
M510133215	1634518800.0	테넌트/음식점
M510133215	1634518800.0	테넌트/음식점
M414870543	1634518800.0	테넌트/음식점
M414870543	1634518800.0	테넌트/음식점
M499149819	1634486400.0	테넌트/음식점
M834815266	1634511600.0	테넌트/음식점
M834815266	1634511600.0	테넌트/음식점
M744903130	1635040800.0	테넌트/음식점
M164217398	1635048000.0	테넌트/음식점
M164217398	1635048000.0	테넌트/음식점
M686751836	1612245600.0	조미료
M166639567	1614661200.0	조미료
M277560666	1622894400.0	조미료
M549531885	1640826000.0	조미료
M875290433	1613959200.0	조미료
M764193546	1611226800.0	가구
M495906656	1617260400.0	과자
M243438777	1635390000.0	과자
M864246953	1632110400.0	과자
M512204833	1618653600.0	과자
M895506406	1633042800.0	과자
M167431966	1613804400.0	과자
M313089270	1624690800.0	과자
M313089270	1625551200.0	과자
M868575541	1633086000.0	과자
M521195662	1610168400.0	속옷/양말/홈웨어
M858639032	1610175600.0	속옷/양말/홈웨어
M501955637	1629957600.0	속옷/양말/홈웨어
M196341801	1634457600.0	속옷/양말/홈웨어
M760272624	1627786800.0	속옷/양말/홈웨어
M760272624	1627786800.0	속옷/양말/홈웨어
M421070885	1633158000.0	속옷/양말/홈웨어
M421070885	1633158000.0	속옷/양말/홈웨어
M263884426	1612958400.0	속옷/양말/홈웨어
M309739662	1615028400.0	속옷/양말/홈웨어
M309739662	1615028400.0	속옷/양말/홈웨어
M408923016	1615809600.0	속옷/양말/홈웨어
M282426461	1639116000.0	여성의류
M258751553	1620108000.0	여성의류
M033447708	1613718000.0	건강용품
M141597324	1612072800.0	건강용품
M403318291	1609833600.0	수산물
M914890107	1615280400.0	수산물
M607867726	1619085600.0	수산물
M863952386	1622196000.0	수산물
M460577033	1624183200.0	수산물
M621665428	1620208800.0	수산물
M464004094	1631606400.0	수산물
M065653793	1632556800.0	수산물
M845390085	1633075200.0	수산물
M845390085	1633075200.0	수산물
M520571856	1619611200.0	건강식품
M248520084	1609556400.0	과일
M536615377	1612929600.0	과일
M301196963	1613818800.0	과일
M842313701	1626760800.0	과일
M710885808	1627365600.0	과일
M268590256	1630994400.0	과일
M130394162	1631671200.0	과일
M682502023	1616670000.0	과일
M513499517	1621386000.0	과일
M226584170	1621670400.0	과일
M989237705	1630893600.0	과일
M539118362	1632128400.0	과일
M467033431	1611633600.0	과일
M286291308	1627380000.0	과일
M268697028	1630123200.0	퍼스널케어
M487568653	1611219600.0	퍼스널케어
M113928076	1630746000.0	퍼스널케어
M875769588	1638406800.0	퍼스널케어
M330564235	1615532400.0	퍼스널케어
M725415264	1623294000.0	퍼스널케어
M725415264	1623294000.0	퍼스널케어
M169543549	1624237200.0	퍼스널케어
M795312660	1613973600.0	퍼스널케어
M746764711	1637665200.0	퍼스널케어
M703947408	1618570800.0	퍼스널케어
M539152559	1635588000.0	음료
M539152559	1635588000.0	음료
M295361956	1637974800.0	음료
M554573931	1636110000.0	음료
M635415470	1620640800.0	채소
M177219823	1630296000.0	채소
M381388878	1633226400.0	채소
M701509073	1635145200.0	채소
M701509073	1635145200.0	채소
M272732033	1612580400.0	채소
M055315734	1613898000.0	채소
M827398571	1616205600.0	채소
M198496280	1623484800.0	채소
M880126303	1626314400.0	채소
M189722080	1629957600.0	채소
M788926696	1631516400.0	채소
M464004094	1631606400.0	채소
M385431777	1609682400.0	대용식
M563006218	1615096800.0	대용식
M559611747	1626580800.0	대용식
M620842797	1638154800.0	식기/조리기구
M557777203	1612677600.0	식기/조리기구
M914143074	1617019200.0	식기/조리기구
M896581611	1611385200.0	서적/음반/악기
M049475431	1628229600.0	서적/음반/악기
M623431673	1636941600.0	서적/음반/악기
M701413032	1632556800.0	냉장식품
M038315439	1634205600.0	냉장식품
M237145968	1635217200.0	냉장식품
M598199423	1615539600.0	냉장식품
M709653645	1638691200.0	냉장식품
M827398571	1616205600.0	냉장식품
M378348238	1610280000.0	냉장식품
M054351548	1612882800.0	화장품/뷰티케어
M342654736	1617843600.0	화장품/뷰티케어
M486046168	1633597200.0	화장품/뷰티케어
M905223807	1609916400.0	화장품/뷰티케어
M165766118	1610179200.0	스포츠패션
M923466266	1615906800.0	스포츠패션
M923466266	1615906800.0	스포츠패션
M488083324	1617271200.0	스포츠패션
M064258415	1621260000.0	스포츠패션
M327240283	1626242400.0	스포츠패션
M585920581	1626505200.0	스포츠패션
M585920581	1626505200.0	스포츠패션
M080492205	1633932000.0	스포츠패션
M341397025	1637560800.0	스포츠패션
M349139014	1619658000.0	스포츠패션
M462924690	1615129200.0	스포츠패션
M264844495	1617627600.0	스포츠패션
M051007874	1620212400.0	스포츠패션
M481700847	1620532800.0	스포츠패션
M505350545	1621141200.0	스포츠패션
M843748542	1618038000.0	스포츠패션
M615471020	1629266400.0	스포츠패션
M415702583	1632027600.0	스포츠패션
M255766836	1632042000.0	스포츠패션
M266286981	1637380800.0	스포츠패션
M266286981	1637380800.0	스포츠패션
M827216998	1640599200.0	스포츠패션
M827216998	1640599200.0	스포츠패션
M896581611	1610953200.0	완구
M931853789	1614654000.0	완구
M408826915	1621584000.0	완구
M904671781	1630728000.0	완구
M465331903	1612072800.0	스포츠패션
M132136393	1612936800.0	스포츠패션
M892091210	1617523200.0	음료
M308706360	1619424000.0	아웃도어/레저
M636950724	1618635600.0	조리식품
M210144643	1618740000.0	조리식품
M801046476	1612947600.0	조리식품
M650056983	1623834000.0	조리식품
M650056983	1623834000.0	조리식품
M187648034	1629705600.0	조리식품
M568123233	1638435600.0	조리식품
M188063931	1610362800.0	조리식품
M502843350	1620367200.0	조리식품
M188501132	1620576000.0	조리식품
M444532126	1616468400.0	냉장/세탁가전
M663577910	1624500000.0	냉장/세탁가전
M397130206	1630378800.0	냉장/세탁가전
M041671640	1611666000.0	냉장/세탁가전
M298613371	1613376000.0	냉장/세탁가전
M375539172	1621335600.0	냉장/세탁가전
M398187864	1639911600.0	냉장/세탁가전
M783750355	1609581600.0	냉장/세탁가전
M706569802	1612317600.0	냉장/세탁가전
M468834783	1628042400.0	냉장/세탁가전
M351930705	1629860400.0	냉장/세탁가전
M163403008	1630548000.0	냉장/세탁가전
M163403008	1630548000.0	냉장/세탁가전
M499441362	1637884800.0	냉장/세탁가전
M077113476	1622095200.0	침구/수예
M035371925	1616810400.0	식기/조리기구
M196341801	1629604800.0	식기/조리기구
M189691690	1624093200.0	식기/조리기구
M837178155	1615111200.0	퍼스널케어
M344621943	1624694400.0	퍼스널케어
M356886654	1635760800.0	퍼스널케어
M560492185	1640156400.0	퍼스널케어
M144387650	1635660000.0	남성의류
M667050692	1616644800.0	남성의류
M440343300	1621605600.0	남성의류
M847552040	1613883600.0	유아동의류
M604988541	1616076000.0	유아동의류
M209109606	1620169200.0	냉장식품
M824087938	1626044400.0	냉장식품
M484354824	1632816000.0	냉장식품
M537521719	1633993200.0	냉장식품
M373317743	1638327600.0	냉장식품
M256188250	1622779200.0	여성의류
M165544706	1635660000.0	여성의류
M376886106	1615179600.0	여성의류
M474826853	1628560800.0	여성의류
M474826853	1628560800.0	여성의류
M267811871	1634367600.0	여성의류
M339210788	1614250800.0	여성의류
M329862613	1625727600.0	여성의류
M705711669	1613458800.0	건강용품
M162780056	1626948000.0	건강용품
M162780056	1626948000.0	건강용품
M777424500	1631426400.0	건강용품
M615652938	1639728000.0	건강용품
M615652938	1639728000.0	건강용품
M711360944	1640581200.0	건강용품
M532622020	1632963600.0	건강용품
M532622020	1632963600.0	건강용품
M102286490	1635577200.0	과일
M710336496	1612332000.0	과일
M921894981	1613462400.0	과일
M467033431	1611633600.0	과일
M755941253	1628848800.0	수산물
M455668331	1640242800.0	수산물
M248083433	1610697600.0	축산물
M086873927	1622347200.0	축산물
M107575751	1623560400.0	축산물
M038018531	1627117200.0	축산물
M781305831	1632909600.0	컴퓨터
M209959767	1609466400.0	컴퓨터
M297963655	1610082000.0	컴퓨터
M773895513	1610262000.0	컴퓨터
M960558888	1610532000.0	컴퓨터
M638396864	1610683200.0	컴퓨터
M878922415	1611982800.0	컴퓨터
M570968138	1613196000.0	컴퓨터
M080187374	1613797200.0	컴퓨터
M121829358	1613887200.0	컴퓨터
M832393831	1614934800.0	컴퓨터
M100641973	1619402400.0	컴퓨터
M541145067	1620529200.0	컴퓨터
M925084116	1624950000.0	컴퓨터
M941166619	1625119200.0	컴퓨터
M446386174	1625202000.0	컴퓨터
M705698429	1628643600.0	컴퓨터
M354228134	1630904400.0	컴퓨터
M253157597	1633165200.0	컴퓨터
M057217691	1634443200.0	컴퓨터
M402518137	1636675200.0	컴퓨터
M814948560	1639285200.0	컴퓨터
M444971485	1639544400.0	컴퓨터
M478009016	1639972800.0	컴퓨터
M279460432	1640307600.0	컴퓨터
M129422409	1613120400.0	컴퓨터
M655244531	1614754800.0	컴퓨터
M863541155	1615327200.0	컴퓨터
M693459270	1615856400.0	컴퓨터
M822712288	1617001200.0	컴퓨터
M939658058	1634094000.0	속옷/양말/홈웨어
M778343672	1638586800.0	속옷/양말/홈웨어
M781396802	1611306000.0	축산물
M609991204	1612598400.0	축산물
M583447000	1615802400.0	축산물
M502054528	1632189600.0	축산물
M725415264	1613178000.0	축산물
M274678083	1614560400.0	축산물
M904294450	1616659200.0	축산물
M376373210	1618992000.0	축산물
M376373210	1618992000.0	축산물
M867637042	1614214800.0	축산물
M336552637	1614556800.0	축산물
M789384315	1614751200.0	축산물
M430422631	1619521200.0	축산물
M548543865	1631347200.0	주류
M044266966	1616155200.0	주류
M601250023	1624086000.0	주류
M125029005	1631534400.0	주류
M125029005	1631534400.0	주류
M431687296	1617969600.0	주류
M665179697	1622804400.0	주류
M856803405	1637816400.0	주류
M359900649	1616151600.0	주류
M044891394	1622257200.0	주류
M973447286	1622898000.0	주류
M973447286	1622898000.0	주류
M959740708	1624996800.0	주류
M959740708	1624996800.0	주류
M217170412	1634115600.0	주류
M011706752	1638781200.0	주류
M011706752	1638781200.0	주류
M896681168	1611730800.0	패션잡화
M896681168	1611730800.0	패션잡화
M120506167	1611381600.0	패션잡화
M123900743	1614243600.0	패션잡화
M898642742	1614661200.0	패션잡화
M083821139	1617282000.0	패션잡화
M482863890	1619938800.0	패션잡화
M795312660	1622779200.0	패션잡화
M658315024	1631926800.0	패션잡화
M744026886	1634194800.0	패션잡화
M000803099	1640419200.0	패션잡화
M881690256	1611054000.0	패션잡화
M168482736	1611421200.0	패션잡화
M933553309	1613473200.0	패션잡화
M038315439	1634205600.0	조리식품
M038315439	1634205600.0	조리식품
M164026908	1637380800.0	조리식품
M183508184	1638691200.0	조리식품
M507990938	1622012400.0	조리식품
M657237474	1636592400.0	원예/애완
M049562016	1613289600.0	조리식품
M049562016	1613289600.0	조리식품
M269747697	1610762400.0	축산물
M529662491	1610182800.0	냉동식품
M295551723	1612080000.0	냉동식품
M310534008	1628679600.0	냉동식품
M310534008	1628679600.0	냉동식품
M763241720	1615640400.0	퍼스널케어
M680832973	1623204000.0	냉장식품
M068111021	1621504800.0	냉장식품
M452810440	1609902000.0	음료
M557730211	1611716400.0	음료
M779741132	1613127600.0	음료
M307143352	1616389200.0	음료
M973447286	1620903600.0	음료
